Time,Channel A
(s),(V)

-2.29429997,-1.06057930
-2.29424997,-1.06057930
-2.29419997,-1.06057930
-2.29414997,-1.06057930
-2.29409997,-1.04226816
-2.29404997,-1.04226816
-2.29399997,-1.04226816
-2.29394997,-1.02401805
-2.29389997,-1.02401805
-2.29384997,-1.02401805
-2.29379997,-1.02401805
-2.29374997,-1.02401805
-2.29369997,-1.02401805
-2.29364997,-1.04226816
-2.29359997,-1.02401805
-2.29354997,-1.02401805
-2.29349997,-1.04226816
-2.29344997,-1.04226816
-2.29339997,-1.06057930
-2.29334997,-1.06057930
-2.29329997,-1.06057930
-2.29324997,-1.06057930
-2.29319997,-1.06057930
-2.29314997,-1.07882929
-2.29309997,-1.07882929
-2.29304997,-1.07882929
-2.29299997,-1.07882929
-2.29294997,-1.07882929
-2.29289997,-1.07882929
-2.29284997,-1.11539054
-2.29279997,-1.11539054
-2.29274997,-1.11539054
-2.29269997,-1.09707940
-2.29264997,-1.09707940
-2.29259997,-1.07882929
-2.29254997,-1.07882929
-2.29249997,-1.11539054
-2.29244997,-1.07882929
-2.29239997,-1.07882929
-2.29234997,-1.07882929
-2.29229997,-1.06057930
-2.29224997,-1.06057930
-2.29219997,-1.07882929
-2.29214997,-1.06057930
-2.29209997,-1.06057930
-2.29204997,-1.04226816
-2.29199997,-1.04226816
-2.29194997,-1.04226816
-2.29189997,-1.04226816
-2.29184997,-1.04226816
-2.29179997,-1.04226816
-2.29174997,-1.02401805
-2.29169997,-1.02401805
-2.29164997,-1.00570691
-2.29159997,-1.00570691
-2.29154997,-1.02401805
-2.29149997,-1.02401805
-2.29144997,-1.02401805
-2.29139997,-1.04226816
-2.29134997,-1.04226816
-2.29129997,-1.02401805
-2.29124997,-1.04226816
-2.29119997,-1.06057930
-2.29114997,-1.06057930
-2.29109997,-1.07882929
-2.29104997,-1.07882929
-2.29099997,-1.07882929
-2.29094997,-1.07882929
-2.29089997,-1.11539054
-2.29084997,-1.09707940
-2.29079997,-1.11539054
-2.29074997,-1.11539054
-2.29069997,-1.11539054
-2.29064997,-1.07882929
-2.29059997,-1.09707940
-2.29054997,-1.11539054
-2.29049997,-1.11539054
-2.29044997,-1.11539054
-2.29039997,-1.09707940
-2.29034997,-1.07882929
-2.29029997,-1.07882929
-2.29024997,-1.07882929
-2.29019997,-1.07882929
-2.29014997,-1.07882929
-2.29009997,-1.06057930
-2.29004997,-1.06057930
-2.28999997,-1.04226816
-2.28994997,-1.06057930
-2.28989997,-1.06057930
-2.28984997,-1.04226816
-2.28979997,-1.04226816
-2.28974997,-1.04226816
-2.28969997,-1.04226816
-2.28964997,-1.02401805
-2.28959997,-1.04226816
-2.28954997,-1.04226816
-2.28949997,-1.04226816
-2.28944997,-1.02401805
-2.28939997,-1.02401805
-2.28934997,-1.02401805
-2.28929997,-1.04226816
-2.28924997,-1.04226816
-2.28919997,-1.04226816
-2.28914997,-1.06057930
-2.28909997,-1.06057930
-2.28904997,-1.06057930
-2.28899997,-1.06057930
-2.28894997,-1.07882929
-2.28889997,-1.07882929
-2.28884997,-1.09707940
-2.28879997,-1.09707940
-2.28874997,-1.09707940
-2.28869997,-1.07882929
-2.28864997,-1.11539054
-2.28859997,-1.11539054
-2.28854997,-1.11539054
-2.28849997,-1.11539054
-2.28844997,-1.11539054
-2.28839997,-1.11539054
-2.28834997,-1.11539054
-2.28829997,-1.11539054
-2.28824997,-1.11539054
-2.28819997,-1.09707940
-2.28814997,-1.09707940
-2.28809997,-1.07882929
-2.28804997,-1.06057930
-2.28799997,-1.07882929
-2.28794997,-1.06057930
-2.28789997,-1.06057930
-2.28784997,-1.06057930
-2.28779997,-1.06057930
-2.28774997,-1.04226816
-2.28769997,-1.04226816
-2.28764997,-1.04226816
-2.28759997,-1.04226816
-2.28754997,-1.04226816
-2.28749997,-1.04226816
-2.28744997,-1.04226816
-2.28739997,-1.02401805
-2.28734997,-1.04226816
-2.28729997,-1.04226816
-2.28724997,-1.04226816
-2.28719997,-1.04226816
-2.28714997,-1.04226816
-2.28709997,-1.04226816
-2.28704997,-1.04226816
-2.28699997,-1.06057930
-2.28694997,-1.06057930
