Time,Channel A
(s),(V)

-9.13299988,-0.82296211
-9.13279988,-0.82296211
-9.13259988,-0.82296211
-9.13239988,-0.82296211
-9.13219988,-0.82296211
-9.13199988,-0.82296211
-9.13179988,-0.82296211
-9.13159988,-0.82296211
-9.13139988,-0.82296211
-9.13119988,-0.82296211
-9.13099988,-0.82296211
-9.13079988,-0.82296211
-9.13059988,-0.82296211
-9.13039988,-0.82296211
-9.13019988,-0.82296211
-9.12999988,-0.82296211
-9.12979988,-0.82296211
-9.12959988,-0.82296211
-9.12939988,-0.82296211
-9.12919988,-0.82296211
-9.12899988,-0.82296211
-9.12879988,-0.82296211
-9.12859988,-0.82296211
-9.12839988,-0.82296211
-9.12819988,-0.82296211
-9.12799988,-0.82296211
-9.12779988,-0.82296211
-9.12759988,-0.82296211
-9.12739988,-0.82296211
-9.12719988,-0.82296211
-9.12699988,-0.82296211
-9.12679988,-0.82296211
-9.12659988,-0.82296211
-9.12639988,-0.82296211
-9.12619988,-0.82296211
-9.12599988,-0.82296211
-9.12579988,-0.82296211
-9.12559988,-0.80471206
-9.12539988,-0.82296211
-9.12519988,-0.82296211
-9.12499988,-0.82296211
-9.12479988,-0.82296211
-9.12459988,-0.82296211
-9.12439988,-0.82296211
-9.12419988,-0.82296211
-9.12399988,-0.82296211
-9.12379988,-0.82296211
-9.12359988,-0.82296211
-9.12339988,-0.82296211
-9.12319988,-0.82296211
-9.12299988,-0.82296211
-9.12279988,-0.82296211
-9.12259988,-0.82296211
-9.12239988,-0.82296211
-9.12219988,-0.82296211
-9.12199988,-0.82296211
-9.12179988,-0.82296211
-9.12159988,-0.82296211
-9.12139988,-0.82296211
-9.12119988,-0.82296211
-9.12099988,-0.82296211
-9.12079988,-0.82296211
-9.12059988,-0.82296211
-9.12039988,-0.82296211
-9.12019988,-0.82296211
-9.11999988,-0.82296211
-9.11979988,-0.82296211
-9.11959988,-0.82296211
-9.11939988,-0.82296211
-9.11919988,-0.82296211
-9.11899988,-0.82296211
-9.11879988,-0.82296211
-9.11859988,-0.82296211
-9.11839988,-0.82296211
-9.11819988,-0.82296211
-9.11799988,-0.82296211
-9.11779988,-0.82296211
-9.11759988,-0.82296211
-9.11739988,-0.80471206
-9.11719988,-0.82296211
-9.11699988,-0.82296211
-9.11679988,-0.82296211
-9.11659988,-0.82296211
-9.11639988,-0.82296211
-9.11619988,-0.80471206
-9.11599988,-0.82296211
-9.11579988,-0.82296211
-9.11559988,-0.82296211
-9.11539988,-0.82296211
-9.11519988,-0.82296211
-9.11499988,-0.82296211
-9.11479988,-0.82296211
-9.11459988,-0.82296211
-9.11439988,-0.82296211
-9.11419988,-0.82296211
-9.11399988,-0.82296211
-9.11379988,-0.82296211
-9.11359988,-0.82296211
-9.11339988,-0.82296211
-9.11319988,-0.82296211
-9.11299988,-0.82296211
-9.11279988,-0.82296211
-9.11259988,-0.84121221
-9.11239988,-0.82296211
-9.11219988,-0.82296211
-9.11199988,-0.84121221
-9.11179988,-0.82296211
-9.11159988,-0.82296211
-9.11139988,-0.82296211
-9.11119988,-0.82296211
-9.11099988,-0.82296211
-9.11079988,-0.82296211
-9.11059988,-0.82296211
-9.11039988,-0.82296211
-9.11019988,-0.82296211
-9.10999988,-0.82296211
-9.10979988,-0.82296211
-9.10959988,-0.82296211
-9.10939988,-0.82296211
-9.10919988,-0.82296211
-9.10899988,-0.82296211
-9.10879988,-0.82296211
-9.10859988,-0.82296211
-9.10839988,-0.82296211
-9.10819988,-0.82296211
-9.10799988,-0.82296211
-9.10779988,-0.82296211
-9.10759988,-0.80471206
-9.10739988,-0.82296211
-9.10719988,-0.82296211
-9.10699988,-0.82296211
-9.10679988,-0.80471206
-9.10659988,-0.82296211
-9.10639988,-0.82296211
-9.10619988,-0.82296211
-9.10599988,-0.82296211
-9.10579988,-0.82296211
-9.10559988,-0.82296211
-9.10539988,-0.82296211
-9.10519988,-0.82296211
-9.10499988,-0.82296211
-9.10479988,-0.82296211
-9.10459988,-0.82296211
-9.10439988,-0.82296211
-9.10419988,-0.82296211
-9.10399988,-0.84121221
-9.10379988,-0.82296211
-9.10359988,-0.82296211
-9.10339988,-0.82296211
-9.10319988,-0.82296211
-9.10299988,-0.82296211
-9.10279988,-0.82296211
-9.10259988,-0.82296211
-9.10239988,-0.84121221
-9.10219988,-0.82296211
-9.10199988,-0.82296211
-9.10179988,-0.82296211
-9.10159988,-0.82296211
-9.10139988,-0.82296211
